image_id,truth_source,label_sources,true_final_date,pred_final_date,correct,method,first_guess,chosen_stage_text,error
1973,candidate,incoming_432,2023-03-15,2023-03-15,True,original_512,,제조번호:20006 | 사용기한:2023.03-15 | 고농도 인공누액 무방부제 | 하메론-S | (히알루론산나트륨) | 점안액 | 1회용 | 0.18% | 0.5mL | EU GMP 인증 인과전문기업,
1975,candidate,incoming_432,2021-02-26,2026-02-21,False,clahe,Parser 의심,"√NENKLENDIRICI KEEMEZ | LIDOMATES CORBASI Iicindekller ITez | 2.Kaynayanakadar karstralm | .Kisik ateste 1o daklka pisirdikten sonra | dinlendirip servis edelim. Afyet olsun. | serjive | 100 ml | 1 Porsiyen | (50 ndlicin | 1porslyon | sesin geleri | 22kcal/90 k | corba icin | E | Ss kcal/230 kj | corba lcin | $3 | RA* | verdigimizl gostermektedir | 2 | 029 | 05g | oymus yad | 0.1g | 0.29 | $1 | U | 14 | 11.59 | $1 | oronhidrat | 4.6g | 54 | Gida isletn | geler | 1.1g | 2.9g | 33 | ve Ticaret | 0,2g | 0.69 | $2 | 0.6g | $3 | No:13 34768,Umraniye-stace | tein | 1.4g | 0,6g | 1,6g | $27 | rlamabiryeginin referans alm dlzen belirte ( 20po kca) | ge | IETT :26.02.21 | SA1 P.N0:1398 | 14 | 880063781230",
1977,candidate,existing_300,2021-01-14,2021-01-14,True,original_512,,"V RENKLENDIRICI KERMIZ | CORBANIZI HAZIRLAMAK iCiN: | ""dinlendirip servis edelfm. Afiyet olsun. | belgeli tesislerimizde Tark Gida Kodeksfneu | Enerive | 100 ml | [250 m) hazrlanmrs | 1 Porsiyon | 1250 mlicin | 1 porsiyon | olarak uretilmistir. Bu belgeler kaliteye.gda | sesin dgeleri | hazirlanms | corba icin | corba kgin | RA* | guvenligine, cevremize ve calisanlanmiza on | 25 kcal/100 KJ | 60 kcal/250 kJ | $3 | verdigimizi gostermektedir. | fne | 0.3g | 0.8g | $1 | Yaklasik 4 Porsiyon www.herkessofra | Doymus yae | 0.1g | 0.3g | $2 | Gida isletmecisi: Unilever San | Ibonhidrat | 4,6g | 11,6g | $4 | ve Ticaret Türk A.S. Saray Mat | seker | 1.1g | 2,7g | %3 | Dr. Adnan Buyukdeniz Cad. |  | 0.1g | 0.2g | $1 | Unilevev | No:13 34768,Umraniye-Istan | Prtein | 0.6g | 1,4g | $3 | yum | 0.6g | 1,6g | $26 | 728e | embr yn elerans amduei beitr (B400k/200kcal | TETT:14.01.21 | SA2P.N0:383",
1979,candidate,incoming_432,2020-11-04,NONE,False,original_no_candidate,OCR 의심,,
1980,candidate,existing_300,2022-10-15,2022-10-15,True,original_512,,330 | 제조번호:MP19011 | 사용기한:2022.10.15,
1982,candidate,existing_300,2021-10-20,2021-10-20,True,original_512,,"라HC | 2021,10.20",
1983,candidate,incoming_432,2021-10-20,2021-10-20,True,original_512,,PKC | a-맺었는 | 개억으면 | 2021 10.20 | saqang,
1988,candidate,incoming_432,2021-12-28,NONE,False,original_no_candidate,OCR 의심,"으 | 무색소 | bo오 | Sto-R | W1,000 | 9Cs05 ke | RIK",
1992,candidate,incoming_432,2021-12-28,2021-12-28,True,original_512,,"원재료명 | 플리에렌 | 2C | 내포장재질 | 스카치 | 총내용 1578 | 정보 | 7ookcal | 시고, 개봉 후플리 드십시오:유 | C | 18% | 8 | 360ng | 43% | 110% | 28% | 0.28 | 87% | 고2지 | 8138 | 7% | 롯대제과 | 080-024-606 | .d20mg | 1% | 21.12.28 A2 | 자매 | 롯데스카치거피",
1996,candidate,incoming_432,2021-12-18,2021-12-18,True,original_512,,"18.12.2021 | W2,000 | S | ROSHEN | SOHNNYL | KROCKER | MILK | 로센 조니 크로커 밀크 | 박 | Nc8 | 인르크림자z",
2003,candidate,existing_300,2022-05-15,2022-05-15,True,original_512,,"Grache | 그라 | 2022.05.15 | Chocolatier | Happy | 행복한쇼콜라띠에 | 딸기향 | Strawberry | w1,500 | =백터림 공의 | 48 100 g(580 Kcal) | ",
2008,candidate,incoming_432,2022-01-14,2022-01-14,True,original_512,,Sweet Taste | uus=nau / ingredients | =w$ 90% u7na 9% 0 | oconut 90% sugar 9% sal |  | 150 | 28% | Manufactured and Distributed by | 12% | 149 | 00% | UR20 | n 7ya29/12 ml | mu Jo 12140 | lucky 7 food co.Itd | namai lardloomkaew pathumthani 12.4 | BESTBEFORE | 3711300037 | 2022/01/14 | CT OF THAILAND,
2009,candidate,incoming_432,2021-12-02,2021-12-02,True,original_512,,"N,TAILAN);BEST BEF0RE 02 12 2021(AJSTRALIA)",
2011,candidate,existing_300,2020-06-30,NONE,False,original_no_candidate,Parser 의심,2020.C6.30,
2012,candidate,incoming_432,2020-06-30,NONE,False,original_no_candidate,Parser 의심,2020.C6.30,
2015,candidate,incoming_432,2023-06-28,2023-06-28,True,original_512,,"밴드닥터 | 통기구명 | 특수 폴리에틸렌양 | 의약외품 | 100cm당 살균소독제 아크리놀이 3.2mg이 함유된 쿠선패드 | 소독과 보호기능을 하나로! | ·제 품 명:밴드닥터 대형 | ·효능효과:상처부위,환부등의 보호 | ·용법용량:환부에1일1회 내지 수회1매씩불인다 | ·저장방법:일폐용기.실온(1-30C)보관 | ·전 성 분:플라스틱반창고,몰리에일렌망으로 덮인 | 아크리는 참적부지포채드백리지(에일관 프로밀랜공중합제) | ·사용시 주의사항:피부과민 증상이 있는 경우에는 | 294122088 | 즉시 사용을 중단하십시오.입에 닿지 않도록 | 주의하십시오직사광선을 피하여습기가 적고 | 서늘한실은에 보관하십시오 | ·제조업자:주식회사밴드닥터 | 서울강서구양천로 57길26 비전타워 | 101호201호202호지하1층(202) | ·소비자상당실(02) 2668-2255 | www.banddoctor.co.kr | [대형]8매입 | 제조번호: | 사용기한: | 82200629 | 2023.06.28",
2019,candidate,existing_300,2022-03-09,NONE,False,original_no_candidate,OCR 의심,,
2022,candidate,incoming_432,2022-04-09,2022-04-09,True,original_512,,"CCP | kcal | ZERO | Stevia1스택/100ml 음용기준 | 무설탕비타민C복숭아티 | 식품의 유형 당류가공품 | 제품명 | (주바이오믹스테크/서울시 영등포구 | 제조·판매원 | 선유서17,(02-6403-3388) | 유통기한 | 별도표기일까지내용량 100g 10gx10개 | 원재료명 | 및함량 | 용기(포장)재질 | 외모장-이, 내모장-PE보고번호 20160086809-216 | 희석양 | 스택1개(10g)당/100ml | 반품및 교환 구입처및 판매원 | 보관방법:직사장선을 피해 서능한 곳에 보관하십시오 | 개넣은용은 육일봉하여 보들해 추시기바습니다 | 유통기한 | 2022.04.09",
2026,candidate,incoming_432,2020-01-03,2020-01-03,True,original_512,,spuy onyolo | (90-9 | (B)C00-200 | 3d07 |  |  | 10o  | YJ | 20.01.03.13:04 | BP0h |  | R | 글 | 약 |  E E | (00) | 6 | B,
2030,candidate,incoming_432,2019-11-18,2019-11-18,True,original_512,,"w2,000 |  | 이츠웰 | CJ | 프레시웨이 | Qualisy | Promise | 주방세제 | 레몬 | 1L | 레몬향으로상큼하게 | 피부보호효과로순하게 | 2019.11.18 | 8 808739000207",
2033,candidate,existing_300;incoming_432,2022-03-22,2022-03-22,True,original_512,,·자용명:복용자리말기정·식품유청 | N논)%08/%SZ1∠|C | 2개류(국를 사용한제품과 같은 제조사설어서 제조하고인승자 홍개개의 | 으로사용하지아심시오·부정 불광식품신고는 국변입위13-재1원 | 을처음일 형소리가나이 정상입니다·본은 금 | 소비자분정해결기준에의거교한또는 보상을받을 수입·과 | 제조원·업소명및 소개지:대성에프인비(주충남논신시성동견 | 228-고객상당실:080-254-65380 | 유동기한: | 2022.03.22 | AR,
2034,approved,existing_300,2020-12-17,2017-12-20,False,original_512,Parser 의심,"17.12.20 | L352MW.- 12:14 | utellai | 하루를 시작하는 행복한 방법 | ·식품의 유형:준초콜릿·원재료명 및 성분명:설탕,식물성 | 넛(13%),탈지분유(8.7%),저지방코코아파우데(7.4%)",
2037,candidate,existing_300,2020-08-22,2020-08-22,True,original_512,,BEST BY 20.08.22,
2041,candidate,existing_300,2020-08-27,2020-08-27,True,original_512,,CHEW&Real |  | 100%고구마그대로자연의맛 | sman | 365일 받에서 갓캐낸 햇고구마의 신선함 | 통째로구운 군고구마의풍미와달콤함 |  | 기일 | 29 | 4860g |  |  | 원치로형 고구아 100%(인도네시아산) |  |  | 업소명및 |  | F2(주)일신니 경기도 성남시 중연구 동대로4길2 | 소재지 | 유통전문관이원: 대생주)서울별시 동대문구 천호대로 28 | ccm | 총내8정60 | 영양정보 | 170 kcal | AENESS | OTHER | DAESANG D | 50342230880:03 | 000003245 |  | 2020.08.27까지F2 | 주의사항 | 는 하인분과 같습니다.(이미지1) | 안심하그E시도 니다.(이미지2) | 가적리드십시오,
2042,candidate,existing_300;incoming_432,2020-08-27,2020-08-27,True,original_512,,CHEw&Real | B | sman | 100%고구마그대로자연의 맛 | 365일 발에서 갓캐낸햇고구마의신선함 | 통째로구운 군고구마의 풍미와달콤함 | 1 | 2 | 2로 |  | 신)질스유동 도지 |  | 4860 | 2 | 원제료명 고구마 100 %(인도네시아산) |  | 제조원:F1(주명성식용 경기도 모천시가산인 메나리길 96-7 | ccm | 업소명일 | P2(주)일신나 경기도 성남시 중원구문로460번길2 | 소재지 | 유통에으어원:대생주)서울들시 동대운구 선호대로 28 | 총내8광 60g | 170 kcal | f DAESANE DSGS | 영양정보 | L501M12283003 | E스재800모방 0003레를0n00382043 | 2020.08.27까지F2 | 주의사항 | 는 하안분과 같습니다.(이미지1) | 안심aM도B다.(이미지2) | 시,
2048,candidate,incoming_432,2021-07-31,NONE,False,original_no_candidate,OCR 의심," | NPEARS FROM CHILE | 15000100306 | ENTS: PEARS, PEAR PUREE (WATER PEAR PUREE | RAELMEEAARNCCASCORBICACIO) | SODUGISCOMPANY- FREMONI. MI4B4T3, USA | Pretein Og (Not a significant source of protein), Potas (8% DV), Vit C (35% DV). | _rce of sat fat, trans fat, cholest, vit D, calcium, and iron. | Roass sosRie des Produits Neste SA. Vevey. Swterland or used with permission. O 2019 Nest6 | BEST BY 31JUL21 | Pears | 00935157C1 07:14:8 | US0305",
2051,approved,incoming_432,NONE-04-14,NONE,False,original_no_candidate,Parser 의심,유동기한 | 04.14 | 까지 | Expiry Date | 13:45 JK | 여는곳 | 덴마크 | Denmark | 민트라떼 | Mint Latte | SINCE | 2007 | PREMIUM | LATTE,
2055,approved,incoming_432,2021-12-NONE,2021-12-NONE,True,original_512,,"0g: | gi/ | 2433k/KA/ | 590 kcal/KKaA | 51g/r | das/ | EAL | tt/ | 31 g/r | 3104692010287211 | 8,0g/r | Best before end: | 1,0g/r | 12 2021 | 268866 | eAKM | 15 g/r | L5640 305 06:39 | PAP | 0,06g/r | d Kingdom: 4 New Square, | f Ireland: PO BOX 13038, | th Africa) (Pty) Ltd., 4 Bree | Consumir preferentemente antes del fin de/  | : Lindt & Sprungli (España) | Parasta ennen loppua / Bást före utgangen av / ToAeH | stribueras av / Markkinoija: | AO KOHua: CM. WTaMn: |  6A, SE-169  72 Solna./ | QUALITY GUARANTEE | TeH3MM Ha TeppuTopun P: | CHOCOLADEFABRIKEN LINDT A SPRONGLIAG | 000, PoccMs, r. MockBa, | lomeueHme 18. | MANUFACTURED IN FRANCE BY: | LINDT& SPRONGLI SAS | COCOA | FR-64400 OLORON-SAINTE-MARIE | en lugar fresco y seco. / | LINDT SUSTAINABILITY | ocht svalt. / XpaHwTb npm | www.Iindt.com | Net weight / Peso neto / Nettopaino/ | 50g/r | BAaKHOCTM BO3AyXa He | Nettovikt / Macca Herro:",
2062,approved,existing_300,2023-02-NONE,2023-02-NONE,True,original_512,,0m | LOT 502337-04 | EXP | 02/2023 | B-COMPLEX | Since | SOLGARe | 11947,
2063,approved,incoming_432,2023-02-NONE,2023-02-NONE,True,clahe,,"LOT | 502337-04 | EXP | 02/2023 | SOLGAR' | '100"" | ENERGY | GAUTEN | 1",
2066,candidate,existing_300,2020-04-30,2024-04-05,False,original_512,Parser 의심,"구논 | Y | 신선함의 기준,산란일자를 확인하세요 | 06 | 산란일자 | 2020.04.06 | 50001 | 유통기한 | 2020.04.30 | 까지 | 품질동급 | 완관 |  | 1등급 | CC | 8린 | 급 | 소란 | 축산문품집평가원 | 선란 | 무항생제 | INONANTIBIOTIC | 농립축산식봉부 | 4.24-5-1625 | 냉장제품 | 축산물의 유형식용란",
2067,candidate,incoming_432,2020-04-30,2020-04-30,True,original_512,,"xY공 | 신선함의 기준,산란일자를 확인하세요 | 16 | 신란일자 | 2020,04,06 | 1001 | 유통기한 | 2020.04.30 | 까지 |   | H | 1등2 | 21 | CCD | 공린 | 축신질청가 | 소 | 란 | 무항생제 | ONONANTBICTC | 농립축산식품취 | 424-5-1625 | 냉장제품 | 축산물의유형식용란",
2068,candidate,incoming_432,2022-09-11,NONE,False,original_no_candidate,OCR 의심,DNV-GL | DICHARAZIONE AMBIENIALE | piMi di semola di grano dor-pud com | DI PRO0OTTO | Dunum wheat semolsa pasta | STP-CE-PC-AGRO 38 | K.DC.SP-22 | Pites almentaires de sene | pualte supireure- peut conte | HU | paren aus Hartweizengrel- | Sten/Pasta alimentica de cal | semola de trigo duro: P | Tengo 6 cotur./ | /Cooling time /Temps de cuissor: | pja /Massa de simol de ti | le conter soja | Deegwarel |  semule af durumhvede- | PESO LiQUIDO | soja / Pasta 2v dunmveteg | spmodede ble dur-peut conten du sop | 500 ge 1.1 1b | RAIK | antes dec |  | /Ten minste |  | Bedst | far: | Bast fore:/ | Exp: 09 1122 | t | 20:22 L12/1 F | IU | Loto:00119 313,
2078,candidate,incoming_432,2020-10-21,2020-10-21,True,original_512,,2020.10.21 | 09:43 | Tasting Note | 로스팅 | 바디감 | 산미,
2080,candidate,existing_300,2021-01-03,2021-01-03,True,original_512,,이미지컷 | 매일매일행기는건강한습관 | 브라질너트 | Brazil nuts | 200 91 농산물/브라질너트(페루산) 100% | 2021.01.03까지,
2088,candidate,incoming_432,2021-09-03,2021-09-03,True,original_512,,안전리아몬드 | 내용 | 2021.09.03까지A5 | 땅콩 또는 견과류 가공품 | 식품유형 | 포장재질(내면) | 유 | 통기한 | 원재료명 | (국산) | 수승물,
2090,candidate,existing_300,2021-11-09,2021-11-09,True,original_512,,자유시간 | 2021.11.09 A1 | 지을 무르 온종을 곳이 | 얼란드산)버터유 | heor//anneMtcn ir | HE2 B3OA | 8801019-207693 | HPC02002 | 0BE,
2097,candidate,incoming_432,2022-06-16,2022-06-16,True,original_512,,"육수이야기 멸치다시팩 | 깊고말한 국 맛을 출길수있습니다. | PURCG | 육수이야기다시책으로맛있게국를내는 법 | 제품 상세내용 |  | 수이이기명디A | B0OmLL | 식품 | 기7수신7 | 22 | 플을 끌인다 | 용일 | BOg Uhg - D | 물이 끝으면 다사택을 넣고 | 원재 | 10-20분 청도 인 후 다시 | 내고 요에 한다 |  | 창 | O기K_PA/ | 일 | 주사 | -본재품은 공정기래위원회 고시에 의거 교환 또는 |  | 보상수SLC | AAGS | C05-54-000 | -본제은매일 대두개 새우, 조개 난망 |  | 201803500-4 | 괴통이지고기승이아신효닮고기 | 유통기한 | ER/SK | 오청어우유읽.시고기 마 찾을사용한 | 제품과 같은 제조사생에서 제조하고 있습니다 | 보관방 | M2M | 향 색용신고는 국번이 1009 |  | ※신선도 유지를 위한 신소홈수제는 드시지 아세요. | 그 | 민대원7 | 2022.06.16 | www.teatood2018.com",
2098,candidate,incoming_432,2021-05-25,2021-05-25,True,original_512,, | 실은에 보관하여 주십시오 | 1B | 냉장 | 고객병복센터 | 080-850-1200 | 1666-5471( | 중48량 | 130 mL/95 kcal | 수297% | 당류15 g 15% | 0% 단0g 0% | G0LD | 2021.05.25 | 11:25 | 8851 | ARA1,
2113,candidate,existing_300,2022-03-12,2022-03-12,True,original_512,, | mentos | Fruit | Lruit | 2022/03/12 | 1C411,
2125,candidate,incoming_432,2021-04-21,2021-04-24,False,original_512,OCR 의심,LC | BEST BY 24APR/21 | S8LON | SH | SNNMBNNANI | MTIW ATOM,
2133,candidate,existing_300,2021-10-04,2021-10-04,True,original_512,,04-10-21 | FROA16T-2 | 68)Z0b1 | 02 | IML3N | ONIDEIAE |  HOTR,
2134,candidate,existing_300,2022-11-02,2022-11-02,True,original_512,,"설탕없이 달콤한 율무차 식품의 유형 기타가공품 | (주바이오믹스테크/서울특별시 영등포구 선유서로 17 | 내용량 150g (15 8 × 107] | 식물성크림1물였,식물성경화유(외국산:인도네시아, | 필리핀, 말레이시아 등)제이인산칼륨에리스리를 | 곡류가공품(검은공(중국산),보리(국산),엽쌀(외국산: | 중국,미국,베트남)현미(외국산:중국,미국,베트남 | 원재료명 | 땅 기타가공품땅콩버터(땅:중국산) 30% | 및합량 | 물엿,식물성유지(팔유:말레이시아산)],식물성크림2. | 분말/네열란드) 음아몬드분태(미국) 1 %, 해바라 | 기씨앗(불가리아) 1%, 호박씨(중국)1%, 합성향료 | (피넷향.인절미향),변성전분,천일염, 효소처리스터 | 비아0,2%,수크활로스(감미료) | 포장재질 | 내면: 폴리에털렌(PE) | 우유,대두,일, 땅콩 함유 | 풍목보고번호 | 20160086809-251 | 반품및교환 구입처 및판매원 | ·보관방법:직사광선을피해서늘한곳에 보관하십시오 | 개봉한제품은꼭 일통하여 보관해주시기바랍니다 | 주의사항: 본제품은 난류,메밀, 복숭아,토마토, 닭고기,돼지고 | 기소고기, 조개류,아황산류,호두를 사용한제품과같은 시설에 | 서제조하고있습니다 | 본 제품은공정거래위원회 고시 소비자 분쟁 해결기준에 교환 또 | 는보상받을수있습니다소비자 상담실:02-6403-3388 | 부정불량식품 신고는 국번없이 1399 | 유통기한 | 2022.11:02 | 8809568422673 | OTHER",
2135,candidate,incoming_432,2022-11-02,2022-11-02,True,original_512,,"내용량150g(15 8x107H) | 별도표기일까지 | 원재료명 | 및합량 | 비아0.2%,주크팔로스(감미료) | 우유,대두,일,땅콩 향유 | 포장재질 | 내면:플리에틸렌(PE) | 20160086809-251 | 풍목보고번호 | 반품및교환 구입처 및판매원 | 보관방법:직사광선을 피해서늘한곳에보관하십시오 | 개봉한 제품은 꼭일통하여 보관해주시기 바랍니다 | 주의사항: 본제품은난류메일,복승아토마맑고기,돼지고 | 서제조하고 있습니다. | 본 제품은 공정거래위원회 고시 소비자 분쟁 해결기준에 교환 또 | 는 보상받을수 있습니다.·소비자 상담실: 02-6403-3388 | 부정.불량식품 신고는 국번없이 1399 | 유통기한 | 2022.11:02 | OTHER",
2141,candidate,existing_300,2021-04-11,2021-04-11,True,original_512,,2021.04.11-까지 | YMC-03 10:22 | JS | 유를,
2146,candidate,existing_300;incoming_432,2022-07-26,2022-07-26,True,original_512,,"제품명 | 건조크랜베리루비 | 식품유형 | 당절임 | 내용량5 | 원산지 | 미국 | 제조원 | OCEAN SPRAY CRANBERE | 수입원 | (주)열매마을 | 경기도광명시가학로200 | 소분원 | (주)맑은농산 경기도 남영주 | 진접읍 내각로73번결6- | 판매원 | (주)삼양사 | 경기도 성남시 분당구 판교로 | 유통기한 | 하단표기일까지 | 원재료명 | 크랜베리 62%, 설탕,구연선 | 아로니아주스동축액 해 | 포장재질 | PET(용기)+PP(뚜껑) | 109 | 유통기한 | 2022.07.26까지 NU",
2148,candidate,incoming_432,2022-01-03,NONE,False,original_no_candidate,OCR 의심,토망 | 토마토페이스트 | 43.8% | 9g,
2152,approved,incoming_432,2019-07-11,2019-07-17,False,original_512,OCR 의심,부터 | 19.06.12 | CJ | 19.07.17B | OCGXR | 블후랑크,
2157,candidate,incoming_432,2021-12-25,2021-12-25,True,highres_1024,,Keep in a cool ary | Product of Thailand. | Distributed by CAL Marketing Pty Ltd | customersenice@calmarketing.com.au | 145g NET (5.1oz) | BEST BEFORE: | DEC.25.2021 | LO.XF,
