image_id,image_path,image_paths_json,sources,source_record_ids,source_record_count,existing_300_records_json,existing_300_raw_year,existing_300_raw_month,existing_300_raw_day,existing_300_raw_final_date,existing_300_raw_file_name,existing_300_raw_notes,existing_300_raw_Unnamed: 7,existing_300_canonical_year,existing_300_canonical_month,existing_300_canonical_day,existing_300_canonical_final_date,incoming_432_records_json,incoming_432_raw_year,incoming_432_raw_month,incoming_432_raw_day,incoming_432_raw_final_date,incoming_432_raw_file_name,incoming_432_raw_notes,incoming_432_raw_Unnamed: 7,incoming_432_canonical_year,incoming_432_canonical_month,incoming_432_canonical_day,incoming_432_canonical_final_date,candidate_year,candidate_month,candidate_day,candidate_final_date,year,month,day,final_date,review_reason,review_status,previously_visually_reviewed,prior_review_decision,reviewer,review_note,master_eligible
1898,C:\Users\jsw58\Desktop\itda-ocr\data\001898.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001898.jpg""]",existing_300;incoming_432,existing_300:235;incoming_432:243,2,"[{""source_record_id"": ""existing_300:235"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 235, ""image_id"": ""1898"", ""raw"": {""file_name"": ""001898.jpg"", ""image_id"": ""1898"", ""year"": ""2021"", ""month"": ""05"", ""day"": ""29"", ""final_date"": ""2021-05-29"", ""notes"": ""월 일 연 순이고 EXP로 표기, 월은 영어로 (MAY)"", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2021"", ""month"": ""05"", ""day"": ""29"", ""final_date"": ""2021-05-29""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2021,05,29,2021-05-29,001898.jpg,"월 일 연 순이고 EXP로 표기, 월은 영어로 (MAY)",,2021,05,29,2021-05-29,"[{""source_record_id"": ""incoming_432:243"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 243, ""image_id"": ""1898"", ""raw"": {""image_id"": ""1898"", ""year"": ""2021"", ""month"": ""5"", ""day"": ""29"", ""final_date"": ""2021-05-29""}, ""canonical"": {""year"": ""2021"", ""month"": ""05"", ""day"": ""29"", ""final_date"": ""2021-05-29""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2021,5,29,2021-05-29,,,,2021,05,29,2021-05-29,2021,05,29,2021-05-29,,,,,,ready_for_review,false,,,,false
1900,C:\Users\jsw58\Desktop\itda-ocr\data\001900.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001900.jpg""]",incoming_432,incoming_432:244,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:244"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 244, ""image_id"": ""1900"", ""raw"": {""image_id"": ""1900"", ""year"": ""2021"", ""month"": ""11"", ""day"": ""29"", ""final_date"": ""2021-11-29""}, ""canonical"": {""year"": ""2021"", ""month"": ""11"", ""day"": ""29"", ""final_date"": ""2021-11-29""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2021,11,29,2021-11-29,,,,2021,11,29,2021-11-29,2021,11,29,2021-11-29,,,,,,ready_for_review,false,,,,false
1905,C:\Users\jsw58\Desktop\itda-ocr\data\001905.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001905.jpg""]",incoming_432,incoming_432:245,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:245"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 245, ""image_id"": ""1905"", ""raw"": {""image_id"": ""1905"", ""year"": ""2022"", ""month"": ""1"", ""day"": ""15"", ""final_date"": ""2022-01-15""}, ""canonical"": {""year"": ""2022"", ""month"": ""01"", ""day"": ""15"", ""final_date"": ""2022-01-15""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2022,1,15,2022-01-15,,,,2022,01,15,2022-01-15,2022,01,15,2022-01-15,,,,,,ready_for_review,false,,,,false
1906,C:\Users\jsw58\Desktop\itda-ocr\data\001906.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001906.jpg""]",incoming_432,incoming_432:246,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:246"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 246, ""image_id"": ""1906"", ""raw"": {""image_id"": ""1906"", ""year"": ""2020"", ""month"": ""9"", ""day"": ""3"", ""final_date"": ""2022-09-03""}, ""canonical"": {""year"": ""2020"", ""month"": ""09"", ""day"": ""03"", ""final_date"": ""2020-09-03""}, ""review_reason"": [""component_final_mismatch"", ""ocr_visual_review""], ""details"": [""Previously visually inspected; no confirmed decision supplied; retain pending""], ""format_changes"": [""month"", ""day"", ""final_date""]}]",2020,9,3,2022-09-03,,,,2020,09,03,2020-09-03,2020,09,03,2020-09-03,2021,09,03,2021-09-03,component_final_mismatch;ocr_visual_review,approved,true,제조일: 03.09.2020. 소비기한: 03.09.2021. 최종 정답: 2021-09-03. 신규 라벨의 component와 final_date 모두 수정 필요.,user,2026-09-23 사용자 제공 기존 이미지 판독 결과 기록. 제조일: 03.09.2020. 소비기한: 03.09.2021. 최종 정답: 2021-09-03. 신규 라벨의 component와 final_date 모두 수정 필요. 판정 확정; 기존 검수 사유는 이력으로 보존.,true
1910,C:\Users\jsw58\Desktop\itda-ocr\data\001910.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001910.jpg""]",incoming_432,incoming_432:247,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:247"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 247, ""image_id"": ""1910"", ""raw"": {""image_id"": ""1910"", ""year"": ""2021"", ""month"": ""5"", ""day"": ""7"", ""final_date"": ""2021-05-07""}, ""canonical"": {""year"": ""2021"", ""month"": ""05"", ""day"": ""07"", ""final_date"": ""2021-05-07""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month"", ""day""]}]",2021,5,7,2021-05-07,,,,2021,05,07,2021-05-07,2021,05,07,2021-05-07,,,,,,ready_for_review,false,,,,false
1912,C:\Users\jsw58\Desktop\itda-ocr\data\001912.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001912.jpg""]",incoming_432,incoming_432:248,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:248"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 248, ""image_id"": ""1912"", ""raw"": {""image_id"": ""1912"", ""year"": ""2021"", ""month"": ""5"", ""day"": ""21"", ""final_date"": ""2021-05-21""}, ""canonical"": {""year"": ""2021"", ""month"": ""05"", ""day"": ""21"", ""final_date"": ""2021-05-21""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2021,5,21,2021-05-21,,,,2021,05,21,2021-05-21,2021,05,21,2021-05-21,,,,,,ready_for_review,false,,,,false
1916,C:\Users\jsw58\Desktop\itda-ocr\data\001916.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001916.jpg""]",incoming_432,incoming_432:249,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:249"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 249, ""image_id"": ""1916"", ""raw"": {""image_id"": ""1916"", ""year"": ""2021"", ""month"": ""6"", ""day"": ""24"", ""final_date"": ""2021-06-24""}, ""canonical"": {""year"": ""2021"", ""month"": ""06"", ""day"": ""24"", ""final_date"": ""2021-06-24""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2021,6,24,2021-06-24,,,,2021,06,24,2021-06-24,2021,06,24,2021-06-24,,,,,,ready_for_review,false,,,,false
1919,C:\Users\jsw58\Desktop\itda-ocr\data\001919.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001919.jpg""]",incoming_432,incoming_432:250,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:250"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 250, ""image_id"": ""1919"", ""raw"": {""image_id"": ""1919"", ""year"": ""2023"", ""month"": ""12"", ""day"": ""20"", ""final_date"": ""2023-12-20""}, ""canonical"": {""year"": ""2023"", ""month"": ""12"", ""day"": ""20"", ""final_date"": ""2023-12-20""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2023,12,20,2023-12-20,,,,2023,12,20,2023-12-20,2023,12,20,2023-12-20,,,,,,ready_for_review,false,,,,false
1923,C:\Users\jsw58\Desktop\itda-ocr\data\001923.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001923.jpg""]",incoming_432,incoming_432:251,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:251"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 251, ""image_id"": ""1923"", ""raw"": {""image_id"": ""1923"", ""year"": ""2022"", ""month"": ""6"", ""day"": ""14"", ""final_date"": ""2022-06-14""}, ""canonical"": {""year"": ""2022"", ""month"": ""06"", ""day"": ""14"", ""final_date"": ""2022-06-14""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2022,6,14,2022-06-14,,,,2022,06,14,2022-06-14,2022,06,14,2022-06-14,,,,,,ready_for_review,false,,,,false
1925,C:\Users\jsw58\Desktop\itda-ocr\data\001925.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001925.jpg""]",incoming_432,incoming_432:252,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:252"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 252, ""image_id"": ""1925"", ""raw"": {""image_id"": ""1925"", ""year"": ""2022"", ""month"": ""1"", ""day"": ""21"", ""final_date"": ""2022-01-21""}, ""canonical"": {""year"": ""2022"", ""month"": ""01"", ""day"": ""21"", ""final_date"": ""2022-01-21""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2022,1,21,2022-01-21,,,,2022,01,21,2022-01-21,2022,01,21,2022-01-21,,,,,,ready_for_review,false,,,,false
1927,C:\Users\jsw58\Desktop\itda-ocr\data\001927.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001927.jpg""]",incoming_432,incoming_432:253,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:253"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 253, ""image_id"": ""1927"", ""raw"": {""image_id"": ""1927"", ""year"": ""2021"", ""month"": ""4"", ""day"": ""27"", ""final_date"": ""2021-04-27""}, ""canonical"": {""year"": ""2021"", ""month"": ""04"", ""day"": ""27"", ""final_date"": ""2021-04-27""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2021,4,27,2021-04-27,,,,2021,04,27,2021-04-27,2021,04,27,2021-04-27,,,,,,ready_for_review,false,,,,false
1932,C:\Users\jsw58\Desktop\itda-ocr\data\001932.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001932.jpg""]",incoming_432,incoming_432:254,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:254"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 254, ""image_id"": ""1932"", ""raw"": {""image_id"": ""1932"", ""year"": ""2022"", ""month"": ""1"", ""day"": ""22"", ""final_date"": ""2022-01-22""}, ""canonical"": {""year"": ""2022"", ""month"": ""01"", ""day"": ""22"", ""final_date"": ""2022-01-22""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2022,1,22,2022-01-22,,,,2022,01,22,2022-01-22,2022,01,22,2022-01-22,,,,,,ready_for_review,false,,,,false
1936,C:\Users\jsw58\Desktop\itda-ocr\data\001936.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001936.jpg""]",incoming_432,incoming_432:255,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:255"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 255, ""image_id"": ""1936"", ""raw"": {""image_id"": ""1936"", ""year"": ""2021"", ""month"": ""12"", ""day"": ""21"", ""final_date"": ""2021-12-21""}, ""canonical"": {""year"": ""2021"", ""month"": ""12"", ""day"": ""21"", ""final_date"": ""2021-12-21""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2021,12,21,2021-12-21,,,,2021,12,21,2021-12-21,2021,12,21,2021-12-21,,,,,,ready_for_review,false,,,,false
1938,C:\Users\jsw58\Desktop\itda-ocr\data\001938.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001938.jpg""]",incoming_432,incoming_432:256,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:256"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 256, ""image_id"": ""1938"", ""raw"": {""image_id"": ""1938"", ""year"": ""2021"", ""month"": ""3"", ""day"": ""NONE"", ""final_date"": ""2021-03-NONE""}, ""canonical"": {""year"": ""2021"", ""month"": ""03"", ""day"": ""NONE"", ""final_date"": ""2021-03-NONE""}, ""review_reason"": [""partial_none""], ""details"": [], ""format_changes"": [""month""]}]",2021,3,NONE,2021-03-NONE,,,,2021,03,NONE,2021-03-NONE,2021,03,NONE,2021-03-NONE,,,,,partial_none,pending,false,,,,false
1940,C:\Users\jsw58\Desktop\itda-ocr\data\001940.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001940.jpg""]",incoming_432,incoming_432:257,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:257"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 257, ""image_id"": ""1940"", ""raw"": {""image_id"": ""1940"", ""year"": ""2021"", ""month"": ""3"", ""day"": ""14"", ""final_date"": ""2021-03-14""}, ""canonical"": {""year"": ""2021"", ""month"": ""03"", ""day"": ""14"", ""final_date"": ""2021-03-14""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2021,3,14,2021-03-14,,,,2021,03,14,2021-03-14,2021,03,14,2021-03-14,,,,,,ready_for_review,false,,,,false
1941,C:\Users\jsw58\Desktop\itda-ocr\data\001941.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001941.jpg""]",incoming_432,incoming_432:258,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:258"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 258, ""image_id"": ""1941"", ""raw"": {""image_id"": ""1941"", ""year"": ""2022"", ""month"": ""5"", ""day"": ""27"", ""final_date"": ""2022-05-27""}, ""canonical"": {""year"": ""2022"", ""month"": ""05"", ""day"": ""27"", ""final_date"": ""2022-05-27""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2022,5,27,2022-05-27,,,,2022,05,27,2022-05-27,2022,05,27,2022-05-27,,,,,,ready_for_review,false,,,,false
1942,C:\Users\jsw58\Desktop\itda-ocr\data\001942.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001942.jpg""]",existing_300,existing_300:86,1,"[{""source_record_id"": ""existing_300:86"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 86, ""image_id"": ""1942"", ""raw"": {""file_name"": ""001942.jpg"", ""image_id"": ""1942"", ""year"": ""2022"", ""month"": ""05"", ""day"": ""27"", ""final_date"": ""2022-05-27"", ""notes"": """", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2022"", ""month"": ""05"", ""day"": ""27"", ""final_date"": ""2022-05-27""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2022,05,27,2022-05-27,001942.jpg,,,2022,05,27,2022-05-27,[],[],[],[],[],[],[],[],[],[],[],[],2022,05,27,2022-05-27,,,,,,ready_for_review,false,,,,false
1943,C:\Users\jsw58\Desktop\itda-ocr\data\001943.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001943.jpg""]",incoming_432,incoming_432:259,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:259"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 259, ""image_id"": ""1943"", ""raw"": {""image_id"": ""1943"", ""year"": ""2023"", ""month"": ""9"", ""day"": ""29"", ""final_date"": ""2023-09-29""}, ""canonical"": {""year"": ""2023"", ""month"": ""09"", ""day"": ""29"", ""final_date"": ""2023-09-29""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2023,9,29,2023-09-29,,,,2023,09,29,2023-09-29,2023,09,29,2023-09-29,,,,,,ready_for_review,false,,,,false
1944,C:\Users\jsw58\Desktop\itda-ocr\data\001944.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001944.jpg""]",incoming_432,incoming_432:260,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:260"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 260, ""image_id"": ""1944"", ""raw"": {""image_id"": ""1944"", ""year"": ""2023"", ""month"": ""9"", ""day"": ""29"", ""final_date"": ""2023-09-29""}, ""canonical"": {""year"": ""2023"", ""month"": ""09"", ""day"": ""29"", ""final_date"": ""2023-09-29""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2023,9,29,2023-09-29,,,,2023,09,29,2023-09-29,2023,09,29,2023-09-29,,,,,,ready_for_review,false,,,,false
1947,C:\Users\jsw58\Desktop\itda-ocr\data\001947.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001947.jpg""]",incoming_432,incoming_432:261,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:261"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 261, ""image_id"": ""1947"", ""raw"": {""image_id"": ""1947"", ""year"": ""2022"", ""month"": ""8"", ""day"": ""10"", ""final_date"": ""2022-08-10""}, ""canonical"": {""year"": ""2022"", ""month"": ""08"", ""day"": ""10"", ""final_date"": ""2022-08-10""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2022,8,10,2022-08-10,,,,2022,08,10,2022-08-10,2022,08,10,2022-08-10,,,,,,ready_for_review,false,,,,false
1948,C:\Users\jsw58\Desktop\itda-ocr\data\001948.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001948.jpg""]",incoming_432,incoming_432:262,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:262"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 262, ""image_id"": ""1948"", ""raw"": {""image_id"": ""1948"", ""year"": ""2022"", ""month"": ""8"", ""day"": ""10"", ""final_date"": ""2022-08-10""}, ""canonical"": {""year"": ""2022"", ""month"": ""08"", ""day"": ""10"", ""final_date"": ""2022-08-10""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2022,8,10,2022-08-10,,,,2022,08,10,2022-08-10,2022,08,10,2022-08-10,,,,,,ready_for_review,false,,,,false
1953,C:\Users\jsw58\Desktop\itda-ocr\data\001953.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001953.jpg""]",incoming_432,incoming_432:263,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:263"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 263, ""image_id"": ""1953"", ""raw"": {""image_id"": ""1953"", ""year"": ""2021"", ""month"": ""10"", ""day"": ""NONE"", ""final_date"": ""2021-10-NONE""}, ""canonical"": {""year"": ""2021"", ""month"": ""10"", ""day"": ""NONE"", ""final_date"": ""2021-10-NONE""}, ""review_reason"": [""partial_none""], ""details"": [], ""format_changes"": []}]",2021,10,NONE,2021-10-NONE,,,,2021,10,NONE,2021-10-NONE,2021,10,NONE,2021-10-NONE,,,,,partial_none,pending,false,,,,false
1955,C:\Users\jsw58\Desktop\itda-ocr\data\001955.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001955.jpg""]",existing_300,existing_300:236,1,"[{""source_record_id"": ""existing_300:236"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 236, ""image_id"": ""1955"", ""raw"": {""file_name"": ""001955.jpg"", ""image_id"": ""1955"", ""year"": ""2021"", ""month"": ""10"", ""day"": ""NONE"", ""final_date"": ""2021-10-NONE"", ""notes"": ""일 없음, 영어 10월 -> OCT로 표기, 그리고 소비기한 글씨랑 다른 글씨랑 겹쳐져 있음"", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2021"", ""month"": ""10"", ""day"": ""NONE"", ""final_date"": ""2021-10-NONE""}, ""review_reason"": [""partial_none""], ""details"": [], ""format_changes"": []}]",2021,10,NONE,2021-10-NONE,001955.jpg,"일 없음, 영어 10월 -> OCT로 표기, 그리고 소비기한 글씨랑 다른 글씨랑 겹쳐져 있음",,2021,10,NONE,2021-10-NONE,[],[],[],[],[],[],[],[],[],[],[],[],2021,10,NONE,2021-10-NONE,,,,,partial_none,pending,false,,,,false
1964,C:\Users\jsw58\Desktop\itda-ocr\data\001964.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001964.jpg""]",incoming_432,incoming_432:264,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:264"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 264, ""image_id"": ""1964"", ""raw"": {""image_id"": ""1964"", ""year"": ""2021"", ""month"": ""10"", ""day"": ""9"", ""final_date"": ""2021-10-09""}, ""canonical"": {""year"": ""2021"", ""month"": ""10"", ""day"": ""09"", ""final_date"": ""2021-10-09""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""day""]}]",2021,10,9,2021-10-09,,,,2021,10,09,2021-10-09,2021,10,09,2021-10-09,,,,,,ready_for_review,false,,,,false
1971,C:\Users\jsw58\Desktop\itda-ocr\data\001971.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\001971.jpg""]",incoming_432,incoming_432:265,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:265"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 265, ""image_id"": ""1971"", ""raw"": {""image_id"": ""1971"", ""year"": ""2021"", ""month"": ""6"", ""day"": ""18"", ""final_date"": ""2021-06-18""}, ""canonical"": {""year"": ""2021"", ""month"": ""06"", ""day"": ""18"", ""final_date"": ""2021-06-18""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2021,6,18,2021-06-18,,,,2021,06,18,2021-06-18,2021,06,18,2021-06-18,,,,,,ready_for_review,false,,,,false
